system_name,band,node_idx,edge_idx,text_idx,system_type,question_id,question_subtype,faithfulness,answer_relevance,context_relevance,composite_score
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_025,aggregate_cross_paper,1.0,0.7306380389000432,0.0,0.5768793463000144
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_026,aggregate_cross_paper,0.0,0.8023857806959332,0.0,0.2674619268986444
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_027,aggregate_cross_paper,0.14285714285714285,0.9084683953918372,0.0,0.3504418460829934
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_028,aggregate_cross_paper,0.9230769230769231,0.5246069119801992,0.0,0.48256127835237406
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_029,aggregate_cross_paper,1.0,0.6192929737206627,1.0,0.8730976579068876
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_030,aggregate_cross_paper,0.5833333333333334,0.9586455176410592,0.0,0.5139929503247975
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_031,aggregate_cross_paper,0.9230769230769231,0.7516539175012279,0.5,0.724910280192717
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_agg_032,aggregate_cross_paper,1.0,0.7387253564076556,0.0,0.5795751188025519
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_000,edge_multihop,1.0,0.7498181204176998,1.0,0.9166060401392332
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_001,edge_multihop,0.75,0.7807065853347043,1.0,0.8435688617782348
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_002,edge_multihop,0.0,0.8439290593466765,0.0,0.28130968644889215
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_003,edge_multihop,0.6923076923076923,0.0,0.0,0.23076923076923075
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_004,edge_multihop,1.0,0.6983270342796057,0.0,0.5661090114265352
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_005,edge_multihop,0.7777777777777778,0.8606293479086001,0.0,0.546135708562126
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_006,edge_multihop,0.46153846153846156,0.7274866261099727,0.0,0.39634169588281143
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_007,edge_multihop,0.7,0.6346003012076425,0.0,0.44486676706921413
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_008,edge_multihop,0.0,0.828662340781633,1.0,0.6095541135938777
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_009,edge_multihop,0.3,0.7367662810897042,1.0,0.6789220936965682
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_010,edge_multihop,0.0,0.0,0.0,0.0
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_011,edge_multihop,1.0,0.7328956237305967,0.0,0.5776318745768655
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_012,edge_multihop,0.5454545454545454,0.7716550135647121,0.0,0.4390365196730858
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_013,edge_multihop,1.0,0.34471507597640666,0.0,0.4482383586588022
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_014,edge_multihop,0.6666666666666666,0.7391837583215383,0.0,0.4686168083294016
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_015,edge_multihop,0.0,0.8880377682297164,0.0,0.29601258940990544
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_016,edge_multihop,1.0,0.8263409302272322,0.0,0.6087803100757441
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_017,edge_multihop,0.6,0.0,0.0,0.19999999999999998
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_018,edge_multihop,1.0,0.7118284147395476,0.0,0.5706094715798492
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_019,edge_multihop,0.4444444444444444,0.9069720093696413,0.0,0.4504721512713619
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_020,edge_multihop,1.0,0.6172724332475981,0.5,0.7057574777491994
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_021,edge_multihop,1.0,0.6040246359735972,1.0,0.868008211991199
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_022,edge_multihop,1.0,0.7579043857281512,0.5,0.752634795242717
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_023,edge_multihop,0.4,0.7047233818944267,0.0,0.36824112729814223
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_024,edge_multihop,0.18181818181818182,0.8215900521185749,0.0,0.3344694113122522
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_025,edge_multihop,1.0,0.8618708695597914,0.0,0.6206236231865971
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_026,edge_multihop,1.0,0.7623443724346236,1.0,0.9207814574782079
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_027,edge_multihop,0.5714285714285714,0.7153218196944137,0.5,0.5955834637076617
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_028,edge_multihop,1.0,0.7096775913504642,0.0,0.5698925304501548
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_029,edge_multihop,0.7272727272727273,0.8124228111204141,0.0,0.5132318461310471
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_030,edge_multihop,0.2857142857142857,0.6672608176960836,0.0,0.3176583678034564
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_031,edge_multihop,0.5,0.8459346379327585,0.0,0.44864487931091945
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_032,edge_multihop,0.2,0.7354312618200732,0.0,0.3118104206066911
quintile_1_N8_E10c_T12a_community_based,quintile_1,N8,E10c,T12a,community_based,arxiv_edge_033,edge_multihop,1.0,0.797911685398133,0.0,0.599303895132711
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_000,single_specific,0.0,0.0,1.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_001,single_specific,1.0,0.8850171833125166,1.0,0.9616723944375055
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_002,single_specific,1.0,0.0,0.5,0.5
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_003,single_specific,1.0,0.6943473221389912,1.0,0.8981157740463304
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_004,single_specific,1.0,0.7394443861628496,1.0,0.9131481287209499
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_005,single_specific,1.0,0.7931713927568759,1.0,0.9310571309189587
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_006,single_specific,0.5,0.0,1.0,0.5
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_007,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_008,single_specific,0.0,0.0,1.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_009,single_specific,1.0,0.9447813719453736,1.0,0.9815937906484579
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_010,single_specific,0.5,0.9521517228807225,0.0,0.4840505742935742
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_011,single_specific,1.0,0.8241815061252092,1.0,0.9413938353750697
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_012,single_specific,1.0,0.9999996445760472,1.0,0.999999881525349
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_013,single_specific,1.0,1.0,1.0,1.0
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_014,single_specific,1.0,0.8250425468611863,1.0,0.9416808489537288
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_015,single_specific,1.0,0.6593691940380203,1.0,0.8864563980126734
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_016,single_specific,1.0,0.0,1.0,0.6666666666666666
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_017,single_specific,1.0,0.8278926363239051,1.0,0.942630878774635
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_018,single_specific,1.0,0.601290703148638,1.0,0.8670969010495461
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_019,single_specific,0.25,0.9999996546437456,1.0,0.7499998848812486
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_020,single_specific,1.0,0.9805711854873538,1.0,0.9935237284957846
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_021,single_specific,1.0,0.9122367614943059,0.0,0.6374122538314353
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_022,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_023,single_specific,1.0,0.8318427190973191,1.0,0.9439475730324397
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_024,single_specific,1.0,0.9627887776137043,1.0,0.9875962592045681
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_025,single_specific,0.8,0.8548934517904367,0.5,0.7182978172634789
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_026,single_specific,1.0,0.9092597629084119,1.0,0.969753254302804
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_027,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_028,single_specific,0.3333333333333333,0.0,1.0,0.4444444444444444
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_029,single_specific,1.0,0.8984173879227342,1.0,0.9661391293075781
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_030,single_specific,1.0,0.9508322318642185,1.0,0.9836107439547396
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_031,single_specific,0.6666666666666666,0.9341520113736085,0.0,0.533606226013425
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_032,single_specific,1.0,0.9568229549784592,1.0,0.9856076516594864
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_033,single_specific,1.0,0.8563254743681646,0.0,0.6187751581227215
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_sh_034,single_specific,1.0,0.9803566128219842,1.0,0.9934522042739947
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_000,aggregate_cross_paper,1.0,0.7283397739170634,1.0,0.9094465913056878
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_001,aggregate_cross_paper,0.3333333333333333,0.0,0.0,0.1111111111111111
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_002,aggregate_cross_paper,0.75,0.0,0.0,0.25
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_003,aggregate_cross_paper,0.7142857142857143,0.7843380865338304,0.0,0.49954126693984824
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_004,aggregate_cross_paper,1.0,0.5665923037698457,1.0,0.8555307679232819
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_005,aggregate_cross_paper,1.0,0.798126555533406,1.0,0.9327088518444686
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_006,aggregate_cross_paper,0.6,0.7044956498040326,0.5,0.6014985499346776
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_007,aggregate_cross_paper,0.875,0.7369492722007532,1.0,0.8706497574002511
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_008,aggregate_cross_paper,1.0,0.7705537584205989,1.0,0.9235179194735329
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_009,aggregate_cross_paper,0.8333333333333334,0.7115787994976234,0.5,0.681637377610319
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_010,aggregate_cross_paper,0.7777777777777778,0.7053162475235343,1.0,0.8276980084337707
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_011,aggregate_cross_paper,0.6666666666666666,0.0,0.0,0.2222222222222222
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_012,aggregate_cross_paper,0.2727272727272727,0.8244831549756824,0.0,0.36573680923431834
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_013,aggregate_cross_paper,1.0,0.6511550720960362,1.0,0.8837183573653453
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_014,aggregate_cross_paper,0.75,0.0,0.0,0.25
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_015,aggregate_cross_paper,0.6,0.0,0.0,0.19999999999999998
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_016,aggregate_cross_paper,1.0,0.0,0.5,0.5
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_017,aggregate_cross_paper,1.0,0.637641589052162,0.0,0.545880529684054
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_018,aggregate_cross_paper,0.5,0.0,0.0,0.16666666666666666
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_019,aggregate_cross_paper,0.6,0.6826338487021185,1.0,0.7608779495673729
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_020,aggregate_cross_paper,1.0,0.7701261893676851,1.0,0.923375396455895
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_021,aggregate_cross_paper,0.2222222222222222,0.8193802203582493,0.5,0.5138674808601572
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_022,aggregate_cross_paper,0.7142857142857143,0.796565023944981,0.5,0.6702835794102318
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_023,aggregate_cross_paper,0.8333333333333334,0.6877948564543374,0.0,0.5070427299292236
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_024,aggregate_cross_paper,0.8,0.9002318261254585,1.0,0.9000772753751528
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_025,aggregate_cross_paper,0.4,0.0,0.0,0.13333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_026,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_027,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_028,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_029,aggregate_cross_paper,1.0,0.5967157271333514,1.0,0.8655719090444505
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_030,aggregate_cross_paper,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_031,aggregate_cross_paper,0.8,0.7516254064243549,0.5,0.6838751354747851
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_agg_032,aggregate_cross_paper,1.0,0.710347129166783,1.0,0.9034490430555944
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_000,edge_multihop,1.0,0.6009090693363656,0.5,0.7003030231121219
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_001,edge_multihop,1.0,0.8392452796201768,1.0,0.9464150932067256
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_002,edge_multihop,1.0,0.8442688245555692,0.5,0.7814229415185231
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_003,edge_multihop,0.3333333333333333,0.8265561107600276,0.0,0.38662981469778696
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_004,edge_multihop,0.4,0.6292960040323452,0.0,0.3430986680107817
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_005,edge_multihop,1.0,0.0,1.0,0.6666666666666666
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_006,edge_multihop,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_007,edge_multihop,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_008,edge_multihop,0.0,0.7018348814714255,1.0,0.5672782938238085
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_009,edge_multihop,0.7142857142857143,0.7344688263210281,0.75,0.7329181802022475
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_010,edge_multihop,0.5,0.9513281279121236,0.0,0.48377604263737456
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_011,edge_multihop,1.0,0.7542105096898104,0.0,0.5847368365632701
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_012,edge_multihop,1.0,0.7903646254966081,0.0,0.5967882084988694
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_013,edge_multihop,0.75,0.8032358979931623,0.0,0.5177452993310542
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_014,edge_multihop,1.0,0.6780501284335075,0.0,0.5593500428111692
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_015,edge_multihop,0.6,0.9245836842990279,0.5,0.674861228099676
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_016,edge_multihop,0.8571428571428571,0.775832458318681,0.0,0.544325105153846
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_017,edge_multihop,0.8888888888888888,0.4111858710551258,0.0,0.43335825331467154
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_018,edge_multihop,0.625,0.7531556110938018,0.0,0.45938520369793395
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_019,edge_multihop,0.6,0.8452560109192794,1.0,0.8150853369730932
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_020,edge_multihop,1.0,0.8301792743035,1.0,0.9433930914345
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_021,edge_multihop,0.8,0.8170228053794788,1.0,0.872340935126493
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_022,edge_multihop,1.0,0.7598120203068328,1.0,0.9199373401022776
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_023,edge_multihop,0.4,0.7642813775517067,0.0,0.3880937925172356
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_024,edge_multihop,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_025,edge_multihop,0.42857142857142855,0.8167451340239232,0.0,0.41510552086511726
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_026,edge_multihop,1.0,0.7828387029266394,1.0,0.9276129009755465
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_027,edge_multihop,0.0,0.0,0.5,0.16666666666666666
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_028,edge_multihop,1.0,0.6493782343021222,0.0,0.549792744767374
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_029,edge_multihop,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_030,edge_multihop,0.3333333333333333,0.8152409929360921,0.5,0.5495247754231418
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_031,edge_multihop,0.6,0.8389439342375015,0.5,0.6463146447458338
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_032,edge_multihop,0.2,0.714160762813416,0.5,0.4713869209378054
quintile_2_N8_E10c_T12b_text_based,quintile_2,N8,E10c,T12b,text_based,arxiv_edge_033,edge_multihop,0.6,0.824680641935446,0.0,0.4748935473118154
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_000,single_specific,0.8571428571428571,0.6223484103837278,0.0,0.4931637558421949
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_001,single_specific,1.0,0.9438759080480285,1.0,0.9812919693493428
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_002,single_specific,1.0,0.8587441312755876,1.0,0.9529147104251958
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_003,single_specific,1.0,0.7060428815101395,1.0,0.9020142938367132
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_004,single_specific,0.6666666666666666,0.9363127569412173,1.0,0.8676598078692946
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_005,single_specific,1.0,0.0,0.0,0.3333333333333333
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_006,single_specific,0.6666666666666666,0.0,0.0,0.2222222222222222
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_007,single_specific,1.0,0.990633529371913,1.0,0.996877843123971
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_008,single_specific,1.0,0.9371651947341842,1.0,0.9790550649113947
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_009,single_specific,0.6153846153846154,0.9447813719453736,0.0,0.5200553291099963
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_010,single_specific,0.0,0.9521320285621465,0.0,0.31737734285404884
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_011,single_specific,1.0,0.9781404547503962,1.0,0.9927134849167988
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_012,single_specific,1.0,0.9999996239286425,1.0,0.9999998746428808
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_013,single_specific,1.0,0.9999996003388004,1.0,0.9999998667796001
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_014,single_specific,1.0,0.8251459126023946,1.0,0.9417153042007982
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_015,single_specific,1.0,0.957584221920872,1.0,0.9858614073069574
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_016,single_specific,1.0,0.8911919370752356,1.0,0.9637306456917453
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_017,single_specific,1.0,0.8278031542949839,1.0,0.9426010514316613
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_018,single_specific,1.0,0.948475491936929,1.0,0.9828251639789763
quintile_2_N8_E10c_T12b_community_based,quintile_2,N8,E10c,T12b,community_based,arxiv_sh_019,single_specific,1.0,0.9999996057561621,1.0,0.9999998685853874
